config_id,rho,branch_tolerance,min_branch_length,long_branch_threshold,far_fp_distance,architecture,seed,image_id,thin_FN,far_FP,recovered,partial,missed,length_weighted_coverage,long_branch_coverage
RHO_3,3,1,5,20,5,Standard U-Net,41,02,4098,351,187,7,28,0.8540031397174255,1.0
RHO_3,3,1,5,20,5,Standard U-Net,41,03,7015,137,147,12,43,0.7524079320113315,0.8505747126436781
RHO_3,3,1,5,20,5,Standard U-Net,41,04,5193,80,156,19,63,0.662621359223301,0.4961832061068702
RHO_3,3,1,5,20,5,Standard U-Net,41,05,7275,51,171,17,60,0.7144240077444337,0.7724550898203593
RHO_3,3,1,5,20,5,Standard U-Net,41,06,7858,99,155,25,75,0.6398169336384439,0.6631578947368421
RHO_3,3,1,5,20,5,Standard U-Net,41,07,6379,128,173,14,51,0.7272296015180265,0.5641025641025641
RHO_3,3,1,5,20,5,Standard U-Net,41,08,6781,106,139,22,39,0.7398907103825136,0.7756653992395437
RHO_3,3,1,5,20,5,Standard U-Net,41,09,5917,35,159,22,54,0.7214357937310415,0.9904761904761905
RHO_3,3,1,5,20,5,Standard U-Net,41,10,5078,160,187,33,60,0.7077303212142605,0.714041095890411
RHO_3,3,1,5,20,5,Standard U-Net,41,11,4891,332,217,26,60,0.7569395017793594,0.7938388625592417
RHO_3,3,1,5,20,5,Standard U-Net,41,12,4352,127,185,17,25,0.8340943683409436,0.676923076923077
RHO_3,3,1,5,20,5,Standard U-Net,41,13,5813,89,169,22,50,0.7417249417249417,0.6588785046728972
RHO_3,3,1,5,20,5,Standard U-Net,41,14,3444,427,201,10,15,0.8994578610152785,0.9479553903345725
RHO_3,3,1,5,20,5,Standard U-Net,41,15,3019,823,167,12,18,0.8770856507230256,0.898989898989899
RHO_3,3,1,5,20,5,Standard U-Net,41,16,4485,386,196,10,8,0.9293768545994066,0.8952380952380953
RHO_3,3,1,5,20,5,Standard U-Net,41,17,5276,177,160,9,12,0.9043963712491278,1.0
RHO_3,3,1,5,20,5,Standard U-Net,41,18,2974,258,191,8,5,0.9617117117117117,0.9656652360515021
RHO_3,3,1,5,20,5,Standard U-Net,41,19,2130,356,174,10,10,0.9108781127129751,0.9611650485436893
RHO_3,3,1,5,20,5,Standard U-Net,41,20,2944,584,180,6,8,0.9341107871720117,0.8623481781376519
RHO_3,3,1,5,20,5,Standard U-Net,42,01,2701,138,225,8,15,0.9029038112522686,0.8339483394833949
RHO_3,3,1,5,20,5,Standard U-Net,42,02,3500,237,186,10,26,0.847723704866562,1.0
RHO_3,3,1,5,20,5,Standard U-Net,42,03,6559,79,137,21,44,0.7121813031161474,0.7432950191570882
RHO_3,3,1,5,20,5,Standard U-Net,42,04,4562,174,155,16,67,0.654368932038835,0.46564885496183206
RHO_3,3,1,5,20,5,Standard U-Net,42,05,6689,55,168,15,65,0.6921587608906099,0.5748502994011976
RHO_3,3,1,5,20,5,Standard U-Net,42,06,7291,84,152,20,83,0.6292906178489702,0.6631578947368421
RHO_3,3,1,5,20,5,Standard U-Net,42,07,6389,86,156,17,65,0.6589184060721063,0.5064102564102564
RHO_3,3,1,5,20,5,Standard U-Net,42,08,6424,41,135,17,48,0.6896174863387978,0.6121673003802282
RHO_3,3,1,5,20,5,Standard U-Net,42,09,5481,41,157,22,56,0.7128412537917088,0.9904761904761905
RHO_3,3,1,5,20,5,Standard U-Net,42,10,4673,93,178,33,69,0.6505471231909636,0.5667808219178082
RHO_3,3,1,5,20,5,Standard U-Net,42,11,4609,241,209,26,68,0.7256227758007118,0.7725118483412322
RHO_3,3,1,5,20,5,Standard U-Net,42,12,3766,100,183,13,31,0.8264840182648402,0.6871794871794872
RHO_3,3,1,5,20,5,Standard U-Net,42,13,5387,117,165,23,53,0.7207459207459207,0.5654205607476636
RHO_3,3,1,5,20,5,Standard U-Net,42,14,3236,393,190,20,16,0.8758008871365205,0.9219330855018587
RHO_3,3,1,5,20,5,Standard U-Net,42,15,2937,490,161,11,25,0.8464961067853171,0.8619528619528619
RHO_3,3,1,5,20,5,Standard U-Net,42,16,4231,484,192,11,11,0.916320474777448,0.8571428571428571
RHO_3,3,1,5,20,5,Standard U-Net,42,17,5278,165,156,9,16,0.8918353105373342,1.0
RHO_3,3,1,5,20,5,Standard U-Net,42,18,2895,305,190,7,7,0.9442567567567568,0.9313304721030042
RHO_3,3,1,5,20,5,Standard U-Net,42,19,1949,344,176,14,4,0.927916120576671,0.9805825242718447
RHO_3,3,1,5,20,5,Standard U-Net,42,20,2518,669,182,6,6,0.9481049562682216,0.8947368421052632
RHO_3,3,1,5,20,5,Standard U-Net,43,01,2873,104,224,9,15,0.9137931034482759,0.8892988929889298
RHO_3,3,1,5,20,5,Standard U-Net,43,02,3803,181,184,13,25,0.8513867085295657,1.0
RHO_3,3,1,5,20,5,Standard U-Net,43,03,6706,101,138,17,47,0.7036827195467422,0.6973180076628352
RHO_3,3,1,5,20,5,Standard U-Net,43,04,4706,45,161,15,62,0.6771844660194175,0.5419847328244275
RHO_3,3,1,5,20,5,Standard U-Net,43,05,6760,57,171,14,63,0.7081316553727008,0.6766467065868264
RHO_3,3,1,5,20,5,Standard U-Net,43,06,7510,102,150,22,83,0.6320366132723112,0.6701754385964912
RHO_3,3,1,5,20,5,Standard U-Net,43,07,6300,36,162,18,58,0.6759962049335864,0.4391025641025641
RHO_3,3,1,5,20,5,Standard U-Net,43,08,6447,104,136,19,45,0.7202185792349727,0.7680608365019012
RHO_3,3,1,5,20,5,Standard U-Net,43,09,5950,25,151,23,61,0.6951466127401416,0.9904761904761905
RHO_3,3,1,5,20,5,Standard U-Net,43,10,4654,119,189,27,64,0.6943169784680551,0.6404109589041096
RHO_3,3,1,5,20,5,Standard U-Net,43,11,4716,285,214,21,68,0.7284697508896797,0.7701421800947867
RHO_3,3,1,5,20,5,Standard U-Net,43,12,4164,105,180,17,30,0.8188736681887366,0.6666666666666666
RHO_3,3,1,5,20,5,Standard U-Net,43,13,5695,79,168,22,51,0.7393939393939394,0.6401869158878505
RHO_3,3,1,5,20,5,Standard U-Net,43,14,3221,357,196,14,16,0.8955150320354854,0.9368029739776952
RHO_3,3,1,5,20,5,Standard U-Net,43,15,2634,584,168,12,17,0.8776418242491657,0.898989898989899
RHO_3,3,1,5,20,5,Standard U-Net,43,16,4553,299,195,7,12,0.916320474777448,0.8380952380952381
RHO_3,3,1,5,20,5,Standard U-Net,43,17,5524,122,153,10,18,0.8806699232379623,1.0
RHO_3,3,1,5,20,5,Standard U-Net,43,18,3006,170,191,6,7,0.9515765765765766,0.944206008583691
RHO_3,3,1,5,20,5,Standard U-Net,43,19,1824,393,178,9,7,0.9370904325032765,0.9611650485436893
RHO_3,3,1,5,20,5,Standard U-Net,43,20,2717,706,182,9,3,0.9591836734693877,0.9473684210526315
RHO_3,3,1,5,20,5,DPD-2,41,01,2468,148,227,9,12,0.926950998185118,0.9003690036900369
RHO_3,3,1,5,20,5,DPD-2,41,02,3475,282,191,9,22,0.8712715855572999,1.0
RHO_3,3,1,5,20,5,DPD-2,41,03,6594,248,138,20,44,0.7257790368271955,0.7816091954022989
RHO_3,3,1,5,20,5,DPD-2,41,04,4434,152,163,16,59,0.6941747572815534,0.5763358778625954
RHO_3,3,1,5,20,5,DPD-2,41,05,6348,75,176,14,58,0.7226524685382382,0.7544910179640718
RHO_3,3,1,5,20,5,DPD-2,41,06,7209,111,149,24,82,0.6297482837528604,0.6175438596491228
RHO_3,3,1,5,20,5,DPD-2,41,07,5850,186,168,21,49,0.7073055028462998,0.4775641025641026
RHO_3,3,1,5,20,5,DPD-2,41,08,6066,120,142,17,41,0.7333333333333333,0.7262357414448669
RHO_3,3,1,5,20,5,DPD-2,41,09,5124,60,158,19,58,0.7128412537917088,0.9809523809523809
RHO_3,3,1,5,20,5,DPD-2,41,10,4486,161,187,30,63,0.6967878573949876,0.6592465753424658
RHO_3,3,1,5,20,5,DPD-2,41,11,4549,264,206,35,62,0.7338078291814947,0.7725118483412322
RHO_3,3,1,5,20,5,DPD-2,41,12,3854,152,187,19,21,0.8462709284627092,0.6974358974358974
RHO_3,3,1,5,20,5,DPD-2,41,13,5043,141,176,21,44,0.772960372960373,0.6915887850467289
RHO_3,3,1,5,20,5,DPD-2,41,14,3142,377,200,12,14,0.9024149827501232,0.9182156133828996
RHO_3,3,1,5,20,5,DPD-2,41,15,2785,242,169,8,20,0.8793103448275862,0.8922558922558923
RHO_3,3,1,5,20,5,DPD-2,41,16,4101,501,194,10,10,0.9216617210682493,0.8476190476190476
RHO_3,3,1,5,20,5,DPD-2,41,17,4999,248,159,14,8,0.9099790648988136,1.0
RHO_3,3,1,5,20,5,DPD-2,41,18,2804,377,190,7,7,0.954954954954955,0.9656652360515021
RHO_3,3,1,5,20,5,DPD-2,41,19,1778,521,174,12,8,0.9239842726081258,1.0
RHO_3,3,1,5,20,5,DPD-2,41,20,2387,751,185,4,5,0.9580174927113703,0.9311740890688259
RHO_3,3,1,5,20,5,DPD-2,42,01,2396,201,228,7,13,0.9237749546279492,0.8856088560885609
RHO_3,3,1,5,20,5,DPD-2,42,02,3211,336,189,8,25,0.8702250130821559,1.0
RHO_3,3,1,5,20,5,DPD-2,42,03,6301,137,144,16,42,0.7439093484419264,0.8582375478927203
RHO_3,3,1,5,20,5,DPD-2,42,04,4430,75,164,12,62,0.6810679611650485,0.5038167938931297
RHO_3,3,1,5,20,5,DPD-2,42,05,6277,42,176,13,59,0.7279767666989352,0.8203592814371258
RHO_3,3,1,5,20,5,DPD-2,42,06,6879,121,158,22,75,0.6594965675057208,0.6877192982456141
RHO_3,3,1,5,20,5,DPD-2,42,07,5990,176,163,20,55,0.6968690702087287,0.5737179487179487
RHO_3,3,1,5,20,5,DPD-2,42,08,6165,84,140,17,43,0.7256830601092896,0.7034220532319392
RHO_3,3,1,5,20,5,DPD-2,42,09,5038,79,163,19,53,0.7330637007077856,1.0
RHO_3,3,1,5,20,5,DPD-2,42,10,4314,115,194,26,60,0.7130250617719732,0.6797945205479452
RHO_3,3,1,5,20,5,DPD-2,42,11,4215,295,222,23,58,0.7733096085409252,0.8222748815165877
RHO_3,3,1,5,20,5,DPD-2,42,12,3501,181,187,14,26,0.839167935058346,0.7230769230769231
RHO_3,3,1,5,20,5,DPD-2,42,13,4972,147,169,25,47,0.7552447552447552,0.6822429906542056
RHO_3,3,1,5,20,5,DPD-2,42,14,2918,445,197,16,13,0.8989650073928044,0.9479553903345725
RHO_3,3,1,5,20,5,DPD-2,42,15,2760,318,164,7,26,0.8526140155728588,0.8855218855218855
RHO_3,3,1,5,20,5,DPD-2,42,16,3876,646,195,9,10,0.9287833827893175,0.9238095238095239
RHO_3,3,1,5,20,5,DPD-2,42,17,4750,239,159,10,12,0.9169574319609212,1.0
RHO_3,3,1,5,20,5,DPD-2,42,18,2606,353,193,4,7,0.9634009009009009,0.9785407725321889
RHO_3,3,1,5,20,5,DPD-2,42,19,1765,423,181,7,6,0.9403669724770642,1.0
RHO_3,3,1,5,20,5,DPD-2,42,20,2215,813,185,8,1,0.963265306122449,0.9149797570850202
RHO_3,3,1,5,20,5,DPD-2,43,01,2815,85,221,13,14,0.9074410163339383,0.8560885608856088
RHO_3,3,1,5,20,5,DPD-2,43,02,3692,173,185,10,27,0.8482469911041339,1.0
RHO_3,3,1,5,20,5,DPD-2,43,03,6629,96,138,15,49,0.7099150141643059,0.7662835249042146
RHO_3,3,1,5,20,5,DPD-2,43,04,4655,61,156,22,60,0.6771844660194175,0.5381679389312977
RHO_3,3,1,5,20,5,DPD-2,43,05,6627,42,172,14,62,0.7066795740561471,0.6946107784431138
RHO_3,3,1,5,20,5,DPD-2,43,06,7382,97,150,23,82,0.6375286041189931,0.6842105263157895
RHO_3,3,1,5,20,5,DPD-2,43,07,6182,26,164,20,54,0.6921252371916509,0.48717948717948717
RHO_3,3,1,5,20,5,DPD-2,43,08,6264,90,138,18,44,0.7240437158469946,0.7604562737642585
RHO_3,3,1,5,20,5,DPD-2,43,09,5828,25,153,18,64,0.6890798786653185,1.0
RHO_3,3,1,5,20,5,DPD-2,43,10,4478,105,188,28,64,0.7020825979527003,0.6678082191780822
RHO_3,3,1,5,20,5,DPD-2,43,11,4541,241,215,24,64,0.7416370106761566,0.7701421800947867
RHO_3,3,1,5,20,5,DPD-2,43,12,3988,106,184,11,32,0.8290208016235413,0.7025641025641025
RHO_3,3,1,5,20,5,DPD-2,43,13,5523,67,168,23,50,0.7463869463869464,0.6401869158878505
RHO_3,3,1,5,20,5,DPD-2,43,14,3161,343,194,15,17,0.8969935929029078,0.9442379182156134
RHO_3,3,1,5,20,5,DPD-2,43,15,2511,281,163,16,18,0.8731924360400445,0.898989898989899
RHO_3,3,1,5,20,5,DPD-2,43,16,4489,271,192,10,12,0.914540059347181,0.8952380952380953
RHO_3,3,1,5,20,5,DPD-2,43,17,5391,129,153,9,19,0.8771807397069086,1.0
RHO_3,3,1,5,20,5,DPD-2,43,18,2928,180,191,6,7,0.9543918918918919,0.9484978540772532
RHO_3,3,1,5,20,5,DPD-2,43,19,1773,347,180,6,8,0.9325032765399738,0.9611650485436893
RHO_3,3,1,5,20,5,DPD-2,43,20,2591,674,182,10,2,0.958600583090379,0.9433198380566802
TOL_0,2,0,5,20,5,Standard U-Net,41,01,2466,104,124,28,16,0.8020304568527918,0.7389380530973452
TOL_0,2,0,5,20,5,Standard U-Net,41,02,2750,351,97,18,30,0.7262996941896025,0.9666666666666667
TOL_0,2,0,5,20,5,Standard U-Net,41,03,4430,137,66,23,50,0.5480314960629922,0.6527196652719666
TOL_0,2,0,5,20,5,Standard U-Net,41,04,3929,80,80,35,73,0.49970466627288834,0.42748091603053434
TOL_0,2,0,5,20,5,Standard U-Net,41,05,5572,51,64,32,71,0.4732510288065844,0.5748502994011976
TOL_0,2,0,5,20,5,Standard U-Net,41,06,6021,99,63,32,91,0.42455711667684787,0.5301204819277109
TOL_0,2,0,5,20,5,Standard U-Net,41,07,4872,128,80,29,56,0.5393041237113402,0.337037037037037
TOL_0,2,0,5,20,5,Standard U-Net,41,08,4897,106,66,26,52,0.502906976744186,0.3948497854077253
TOL_0,2,0,5,20,5,Standard U-Net,41,09,4352,35,77,25,68,0.537474679270763,0.8761904761904762
TOL_0,2,0,5,20,5,Standard U-Net,41,10,4044,160,78,64,73,0.5105195362816659,0.569811320754717
TOL_0,2,0,5,20,5,Standard U-Net,41,11,3951,332,115,51,73,0.5897872340425532,0.6587677725118484
TOL_0,2,0,5,20,5,Standard U-Net,41,12,3128,127,110,30,32,0.699009900990099,0.5089820359281437
TOL_0,2,0,5,20,5,Standard U-Net,41,13,4463,89,85,35,59,0.5751357875678937,0.5392670157068062
TOL_0,2,0,5,20,5,Standard U-Net,41,14,2390,427,105,37,20,0.7547416612164813,0.7652582159624414
TOL_0,2,0,5,20,5,Standard U-Net,41,15,2348,823,100,15,25,0.7830459770114943,0.8585858585858586
TOL_0,2,0,5,20,5,Standard U-Net,41,16,4024,386,106,16,12,0.8229166666666666,0.7384615384615385
TOL_0,2,0,5,20,5,Standard U-Net,41,17,4557,177,75,19,21,0.747737556561086,0.9850746268656716
TOL_0,2,0,5,20,5,Standard U-Net,41,18,2704,258,101,14,9,0.8711111111111111,0.9157894736842105
TOL_0,2,0,5,20,5,Standard U-Net,41,19,1936,356,94,18,14,0.7882926829268293,0.8969072164948454
TOL_0,2,0,5,20,5,Standard U-Net,41,20,2676,584,109,15,13,0.8353413654618473,0.7348837209302326
TOL_0,2,0,5,20,5,Standard U-Net,42,01,2310,138,120,31,17,0.7817258883248731,0.7300884955752213
TOL_0,2,0,5,20,5,Standard U-Net,42,02,2528,237,91,25,29,0.6934250764525994,0.9083333333333333
TOL_0,2,0,5,20,5,Standard U-Net,42,03,4509,79,61,24,54,0.48503937007874015,0.5481171548117155
TOL_0,2,0,5,20,5,Standard U-Net,42,04,3762,174,81,33,74,0.4813939751919669,0.3702290076335878
TOL_0,2,0,5,20,5,Standard U-Net,42,05,5484,55,57,39,71,0.44787379972565156,0.46706586826347307
TOL_0,2,0,5,20,5,Standard U-Net,42,06,5840,84,59,34,93,0.40134392180818573,0.5020080321285141
TOL_0,2,0,5,20,5,Standard U-Net,42,07,5165,86,67,25,73,0.46069587628865977,0.28888888888888886
TOL_0,2,0,5,20,5,Standard U-Net,42,08,4993,41,52,34,58,0.45130813953488375,0.3090128755364807
TOL_0,2,0,5,20,5,Standard U-Net,42,09,4267,41,77,28,65,0.5320729237002025,0.8380952380952381
TOL_0,2,0,5,20,5,Standard U-Net,42,10,3967,93,66,64,85,0.44568484328037783,0.4075471698113208
TOL_0,2,0,5,20,5,Standard U-Net,42,11,3909,241,105,56,78,0.5561702127659575,0.6516587677725119
TOL_0,2,0,5,20,5,Standard U-Net,42,12,2983,100,107,28,37,0.6798679867986799,0.46706586826347307
TOL_0,2,0,5,20,5,Standard U-Net,42,13,4428,117,85,31,63,0.5491852745926373,0.4083769633507853
TOL_0,2,0,5,20,5,Standard U-Net,42,14,2453,393,94,46,22,0.7096141268803139,0.6713615023474179
TOL_0,2,0,5,20,5,Standard U-Net,42,15,2439,490,94,16,30,0.7492816091954023,0.8114478114478114
TOL_0,2,0,5,20,5,Standard U-Net,42,16,3941,484,100,17,17,0.8049242424242424,0.7384615384615385
TOL_0,2,0,5,20,5,Standard U-Net,42,17,4720,165,71,21,23,0.7138009049773756,0.9850746268656716
TOL_0,2,0,5,20,5,Standard U-Net,42,18,2741,305,93,20,11,0.8364444444444444,0.8789473684210526
TOL_0,2,0,5,20,5,Standard U-Net,42,19,1847,344,93,22,11,0.7921951219512195,0.8865979381443299
TOL_0,2,0,5,20,5,Standard U-Net,42,20,2373,669,114,15,8,0.8610441767068273,0.7441860465116279
TOL_0,2,0,5,20,5,Standard U-Net,43,01,2406,104,125,27,16,0.7899746192893401,0.7389380530973452
TOL_0,2,0,5,20,5,Standard U-Net,43,02,2670,181,92,24,29,0.7018348623853211,0.925
TOL_0,2,0,5,20,5,Standard U-Net,43,03,4507,101,60,22,57,0.4905511811023622,0.5230125523012552
TOL_0,2,0,5,20,5,Standard U-Net,43,04,3723,45,84,33,71,0.509746012994684,0.4122137404580153
TOL_0,2,0,5,20,5,Standard U-Net,43,05,5336,57,65,29,73,0.4657064471879287,0.5269461077844312
TOL_0,2,0,5,20,5,Standard U-Net,43,06,5879,102,59,33,94,0.40806353084911423,0.5100401606425703
TOL_0,2,0,5,20,5,Standard U-Net,43,07,5004,36,67,30,68,0.47100515463917525,0.22592592592592592
TOL_0,2,0,5,20,5,Standard U-Net,43,08,4828,104,59,31,54,0.48255813953488375,0.40772532188841204
TOL_0,2,0,5,20,5,Standard U-Net,43,09,4501,25,69,28,73,0.5010128291694801,0.8380952380952381
TOL_0,2,0,5,20,5,Standard U-Net,43,10,3844,119,80,61,74,0.49033920137398024,0.4811320754716981
TOL_0,2,0,5,20,5,Standard U-Net,43,11,3981,285,108,49,82,0.5485106382978724,0.6066350710900474
TOL_0,2,0,5,20,5,Standard U-Net,43,12,3140,105,103,31,38,0.664026402640264,0.4550898203592814
TOL_0,2,0,5,20,5,Standard U-Net,43,13,4535,79,83,38,58,0.56004828002414,0.4816753926701571
TOL_0,2,0,5,20,5,Standard U-Net,43,14,2360,357,98,41,23,0.7338129496402878,0.7183098591549296
TOL_0,2,0,5,20,5,Standard U-Net,43,15,2154,584,98,17,25,0.7751436781609196,0.8552188552188552
TOL_0,2,0,5,20,5,Standard U-Net,43,16,4163,299,102,15,17,0.7945075757575758,0.6923076923076923
TOL_0,2,0,5,20,5,Standard U-Net,43,17,4861,122,72,15,28,0.7047511312217195,0.9552238805970149
TOL_0,2,0,5,20,5,Standard U-Net,43,18,2770,170,100,13,11,0.8568888888888889,0.9
TOL_0,2,0,5,20,5,Standard U-Net,43,19,1718,393,93,23,10,0.7931707317073171,0.8350515463917526
TOL_0,2,0,5,20,5,Standard U-Net,43,20,2534,706,107,25,5,0.8602409638554217,0.8186046511627907
TOL_0,2,0,5,20,5,DPD-2,41,01,2075,148,125,29,14,0.8140862944162437,0.7389380530973452
TOL_0,2,0,5,20,5,DPD-2,41,02,2448,282,98,21,26,0.7377675840978594,0.95
TOL_0,2,0,5,20,5,DPD-2,41,03,4302,248,62,26,51,0.5220472440944882,0.6276150627615062
TOL_0,2,0,5,20,5,DPD-2,41,04,3517,152,85,39,64,0.5339633786178382,0.45038167938931295
TOL_0,2,0,5,20,5,DPD-2,41,05,5064,75,66,31,70,0.4766803840877915,0.562874251497006
TOL_0,2,0,5,20,5,DPD-2,41,06,5719,111,63,32,91,0.4166157605375687,0.4979919678714859
TOL_0,2,0,5,20,5,DPD-2,41,07,4639,186,73,31,61,0.5045103092783505,0.26296296296296295
TOL_0,2,0,5,20,5,DPD-2,41,08,4558,120,58,37,49,0.49127906976744184,0.34763948497854075
TOL_0,2,0,5,20,5,DPD-2,41,09,3911,60,76,30,64,0.5462525320729237,0.8761904761904762
TOL_0,2,0,5,20,5,DPD-2,41,10,3755,161,78,60,77,0.49248604551309577,0.5075471698113208
TOL_0,2,0,5,20,5,DPD-2,41,11,3808,264,108,56,75,0.563404255319149,0.6113744075829384
TOL_0,2,0,5,20,5,DPD-2,41,12,2913,152,109,28,35,0.691089108910891,0.49101796407185627
TOL_0,2,0,5,20,5,DPD-2,41,13,3982,141,92,36,51,0.6143633071816536,0.5706806282722513
TOL_0,2,0,5,20,5,DPD-2,41,14,2322,377,101,40,21,0.7331589274035317,0.6666666666666666
TOL_0,2,0,5,20,5,DPD-2,41,15,2242,242,103,14,23,0.7852011494252874,0.8451178451178452
TOL_0,2,0,5,20,5,DPD-2,41,16,3762,501,102,19,13,0.8115530303030303,0.6923076923076923
TOL_0,2,0,5,20,5,DPD-2,41,17,4435,248,76,20,19,0.751131221719457,0.9850746268656716
TOL_0,2,0,5,20,5,DPD-2,41,18,2583,377,101,11,12,0.8666666666666667,0.9105263157894737
TOL_0,2,0,5,20,5,DPD-2,41,19,1659,521,92,21,13,0.7863414634146342,0.9175257731958762
TOL_0,2,0,5,20,5,DPD-2,41,20,2191,751,114,16,7,0.8771084337349397,0.8418604651162791
TOL_0,2,0,5,20,5,DPD-2,42,01,2016,201,128,23,17,0.8217005076142132,0.7787610619469026
TOL_0,2,0,5,20,5,DPD-2,42,02,2314,336,101,18,26,0.7446483180428135,0.9333333333333333
TOL_0,2,0,5,20,5,DPD-2,42,03,4297,137,68,23,48,0.5456692913385827,0.6569037656903766
TOL_0,2,0,5,20,5,DPD-2,42,04,3646,75,85,31,72,0.5186060248080331,0.42748091603053434
TOL_0,2,0,5,20,5,DPD-2,42,05,5151,42,67,33,67,0.4945130315500686,0.6526946107784432
TOL_0,2,0,5,20,5,DPD-2,42,06,5501,121,63,34,89,0.43738546120952965,0.5582329317269076
TOL_0,2,0,5,20,5,DPD-2,42,07,4823,176,74,28,63,0.5045103092783505,0.37037037037037035
TOL_0,2,0,5,20,5,DPD-2,42,08,4749,84,60,29,55,0.4883720930232558,0.38626609442060084
TOL_0,2,0,5,20,5,DPD-2,42,09,3939,79,82,25,63,0.5563808237677245,0.8380952380952381
TOL_0,2,0,5,20,5,DPD-2,42,10,3654,115,83,59,73,0.5186775440103049,0.5188679245283019
TOL_0,2,0,5,20,5,DPD-2,42,11,3551,295,118,53,68,0.6187234042553191,0.7132701421800948
TOL_0,2,0,5,20,5,DPD-2,42,12,2764,181,109,32,31,0.7056105610561056,0.5329341317365269
TOL_0,2,0,5,20,5,DPD-2,42,13,4115,147,88,35,56,0.5914302957151478,0.5602094240837696
TOL_0,2,0,5,20,5,DPD-2,42,14,2205,445,105,38,19,0.750817527795945,0.7511737089201878
TOL_0,2,0,5,20,5,DPD-2,42,15,2299,318,97,13,30,0.7593390804597702,0.8484848484848485
TOL_0,2,0,5,20,5,DPD-2,42,16,3634,646,103,17,14,0.8181818181818182,0.8153846153846154
TOL_0,2,0,5,20,5,DPD-2,42,17,4261,239,74,24,17,0.751131221719457,0.9850746268656716
TOL_0,2,0,5,20,5,DPD-2,42,18,2481,353,101,13,10,0.8711111111111111,0.9105263157894737
TOL_0,2,0,5,20,5,DPD-2,42,19,1675,423,97,20,9,0.824390243902439,0.9381443298969072
TOL_0,2,0,5,20,5,DPD-2,42,20,2088,813,119,12,6,0.8867469879518072,0.7953488372093023
TOL_0,2,0,5,20,5,DPD-2,43,01,2387,85,122,27,19,0.7836294416243654,0.7168141592920354
TOL_0,2,0,5,20,5,DPD-2,43,02,2624,173,93,21,31,0.7033639143730887,0.95
TOL_0,2,0,5,20,5,DPD-2,43,03,4395,96,64,18,57,0.5015748031496063,0.5648535564853556
TOL_0,2,0,5,20,5,DPD-2,43,04,3712,61,81,36,71,0.5109273479031305,0.4198473282442748
TOL_0,2,0,5,20,5,DPD-2,43,05,5285,42,65,29,73,0.4657064471879287,0.5449101796407185
TOL_0,2,0,5,20,5,DPD-2,43,06,5832,97,57,38,91,0.4098961514966402,0.5381526104417671
TOL_0,2,0,5,20,5,DPD-2,43,07,4950,26,70,30,65,0.48260309278350516,0.26666666666666666
TOL_0,2,0,5,20,5,DPD-2,43,08,4749,90,61,29,54,0.49055232558139533,0.3948497854077253
TOL_0,2,0,5,20,5,DPD-2,43,09,4456,25,70,26,74,0.5037137069547603,0.8666666666666667
TOL_0,2,0,5,20,5,DPD-2,43,10,3736,105,84,56,75,0.49978531558608846,0.5113207547169811
TOL_0,2,0,5,20,5,DPD-2,43,11,3860,241,110,53,76,0.5727659574468085,0.6066350710900474
TOL_0,2,0,5,20,5,DPD-2,43,12,3042,106,104,31,37,0.6792079207920793,0.5089820359281437
TOL_0,2,0,5,20,5,DPD-2,43,13,4443,67,86,34,59,0.5733252866626434,0.4869109947643979
TOL_0,2,0,5,20,5,DPD-2,43,14,2334,343,103,39,20,0.7455853499018966,0.7370892018779343
TOL_0,2,0,5,20,5,DPD-2,43,15,2068,281,99,15,26,0.7758620689655172,0.8518518518518519
TOL_0,2,0,5,20,5,DPD-2,43,16,4146,271,101,17,16,0.7945075757575758,0.7538461538461538
TOL_0,2,0,5,20,5,DPD-2,43,17,4770,129,74,13,28,0.7070135746606335,0.9552238805970149
TOL_0,2,0,5,20,5,DPD-2,43,18,2725,180,103,11,10,0.864,0.9105263157894737
TOL_0,2,0,5,20,5,DPD-2,43,19,1668,347,96,17,13,0.7921951219512195,0.8144329896907216
TOL_0,2,0,5,20,5,DPD-2,43,20,2430,674,109,22,6,0.8618473895582329,0.827906976744186
TOL_2,2,2,5,20,5,Standard U-Net,41,01,2466,104,149,7,12,0.9060913705583756,0.8628318584070797
TOL_2,2,2,5,20,5,Standard U-Net,41,02,2750,351,113,7,25,0.8111620795107034,1.0
TOL_2,2,2,5,20,5,Standard U-Net,41,03,4430,137,91,14,34,0.7118110236220473,0.9163179916317992
TOL_2,2,2,5,20,5,Standard U-Net,41,04,3929,80,110,19,59,0.6266981689308919,0.5534351145038168
TOL_2,2,2,5,20,5,Standard U-Net,41,05,5572,51,97,16,54,0.6330589849108368,0.8323353293413174
TOL_2,2,2,5,20,5,Standard U-Net,41,06,6021,99,91,34,61,0.5687232742822236,0.6305220883534136
TOL_2,2,2,5,20,5,Standard U-Net,41,07,4872,128,104,19,42,0.6655927835051546,0.5370370370370371
TOL_2,2,2,5,20,5,Standard U-Net,41,08,4897,106,91,17,36,0.7042151162790697,0.8154506437768241
TOL_2,2,2,5,20,5,Standard U-Net,41,09,4352,35,100,22,48,0.6671168129642133,1.0
TOL_2,2,2,5,20,5,Standard U-Net,41,10,4044,160,131,39,45,0.6960068699012452,0.7283018867924528
TOL_2,2,2,5,20,5,Standard U-Net,41,11,3951,332,161,29,49,0.7472340425531915,0.8222748815165877
